"data";"valor_indicador";"ativo";"indicador"
2017-03-27;32.616;AAPL;Exponential Moving Average (EMA)
2017-03-28;32.642;AAPL;Exponential Moving Average (EMA)
2017-03-29;32.781;AAPL;Exponential Moving Average (EMA)
2017-03-30;32.916;AAPL;Exponential Moving Average (EMA)
2017-03-31;33.007;AAPL;Exponential Moving Average (EMA)
2017-04-03;33.081;AAPL;Exponential Moving Average (EMA)
2017-04-04;33.122;AAPL;Exponential Moving Average (EMA)
2017-04-05;33.196;AAPL;Exponential Moving Average (EMA)
2017-04-06;33.260;AAPL;Exponential Moving Average (EMA)
2017-04-07;33.289;AAPL;Exponential Moving Average (EMA)
2017-04-10;33.307;AAPL;Exponential Moving Average (EMA)
2017-04-11;33.294;AAPL;Exponential Moving Average (EMA)
2017-04-12;33.226;AAPL;Exponential Moving Average (EMA)
2017-04-13;33.184;AAPL;Exponential Moving Average (EMA)
2017-04-17;33.131;AAPL;Exponential Moving Average (EMA)
2017-04-18;33.085;AAPL;Exponential Moving Average (EMA)
2017-04-19;33.068;AAPL;Exponential Moving Average (EMA)
2017-04-20;33.025;AAPL;Exponential Moving Average (EMA)
2017-04-21;33.042;AAPL;Exponential Moving Average (EMA)
2017-04-24;33.101;AAPL;Exponential Moving Average (EMA)
2017-04-25;33.166;AAPL;Exponential Moving Average (EMA)
2017-04-26;33.243;AAPL;Exponential Moving Average (EMA)
2017-04-27;33.283;AAPL;Exponential Moving Average (EMA)
2017-04-28;33.323;AAPL;Exponential Moving Average (EMA)
2017-05-01;33.398;AAPL;Exponential Moving Average (EMA)
2017-05-02;33.563;AAPL;Exponential Moving Average (EMA)
2017-05-03;33.615;AAPL;Exponential Moving Average (EMA)
2017-05-04;33.697;AAPL;Exponential Moving Average (EMA)
2017-05-05;33.774;AAPL;Exponential Moving Average (EMA)
2017-05-08;33.933;AAPL;Exponential Moving Average (EMA)
2017-05-09;34.268;AAPL;Exponential Moving Average (EMA)
2017-05-10;34.532;AAPL;Exponential Moving Average (EMA)
2017-05-11;34.725;AAPL;Exponential Moving Average (EMA)
2017-05-12;34.977;AAPL;Exponential Moving Average (EMA)
2017-05-15;35.240;AAPL;Exponential Moving Average (EMA)
2017-05-16;35.452;AAPL;Exponential Moving Average (EMA)
2017-05-17;35.526;AAPL;Exponential Moving Average (EMA)
2017-05-18;35.487;AAPL;Exponential Moving Average (EMA)
2017-05-19;35.546;AAPL;Exponential Moving Average (EMA)
2017-05-22;35.619;AAPL;Exponential Moving Average (EMA)
2017-05-23;35.718;AAPL;Exponential Moving Average (EMA)
2017-05-24;35.754;AAPL;Exponential Moving Average (EMA)
2017-05-25;35.778;AAPL;Exponential Moving Average (EMA)
2017-05-26;35.810;AAPL;Exponential Moving Average (EMA)
2017-05-30;35.811;AAPL;Exponential Moving Average (EMA)
2017-05-31;35.836;AAPL;Exponential Moving Average (EMA)
2017-06-01;35.822;AAPL;Exponential Moving Average (EMA)
2017-06-02;35.827;AAPL;Exponential Moving Average (EMA)
2017-06-05;35.865;AAPL;Exponential Moving Average (EMA)
2017-06-06;35.876;AAPL;Exponential Moving Average (EMA)
2017-06-07;35.933;AAPL;Exponential Moving Average (EMA)
2017-06-08;35.990;AAPL;Exponential Moving Average (EMA)
2017-06-09;36.033;AAPL;Exponential Moving Average (EMA)
2017-06-12;35.668;AAPL;Exponential Moving Average (EMA)
2017-06-13;35.429;AAPL;Exponential Moving Average (EMA)
2017-06-14;35.248;AAPL;Exponential Moving Average (EMA)
2017-06-15;34.923;AAPL;Exponential Moving Average (EMA)
2017-06-16;34.676;AAPL;Exponential Moving Average (EMA)
2017-06-19;34.469;AAPL;Exponential Moving Average (EMA)
2017-06-20;34.436;AAPL;Exponential Moving Average (EMA)
2017-06-21;34.352;AAPL;Exponential Moving Average (EMA)
2017-06-22;34.294;AAPL;Exponential Moving Average (EMA)
2017-06-23;34.219;AAPL;Exponential Moving Average (EMA)
2017-06-26;34.244;AAPL;Exponential Moving Average (EMA)
2017-06-27;34.173;AAPL;Exponential Moving Average (EMA)
2017-06-28;34.093;AAPL;Exponential Moving Average (EMA)
2017-06-29;34.036;AAPL;Exponential Moving Average (EMA)
2017-06-30;33.979;AAPL;Exponential Moving Average (EMA)
2017-07-03;33.951;AAPL;Exponential Moving Average (EMA)
2017-07-05;33.877;AAPL;Exponential Moving Average (EMA)
2017-07-06;33.788;AAPL;Exponential Moving Average (EMA)
2017-07-07;33.711;AAPL;Exponential Moving Average (EMA)
2017-07-10;33.698;AAPL;Exponential Moving Average (EMA)
2017-07-11;33.715;AAPL;Exponential Moving Average (EMA)
2017-07-12;33.776;AAPL;Exponential Moving Average (EMA)
2017-07-13;33.811;AAPL;Exponential Moving Average (EMA)
2017-07-14;33.944;AAPL;Exponential Moving Average (EMA)
2017-07-17;34.090;AAPL;Exponential Moving Average (EMA)
2017-07-18;34.224;AAPL;Exponential Moving Average (EMA)
2017-07-19;34.389;AAPL;Exponential Moving Average (EMA)
2017-07-20;34.567;AAPL;Exponential Moving Average (EMA)
2017-07-21;34.649;AAPL;Exponential Moving Average (EMA)
2017-07-24;34.741;AAPL;Exponential Moving Average (EMA)
2017-07-25;34.867;AAPL;Exponential Moving Average (EMA)
2017-07-26;35.037;AAPL;Exponential Moving Average (EMA)
2017-07-27;35.193;AAPL;Exponential Moving Average (EMA)
2017-07-28;35.156;AAPL;Exponential Moving Average (EMA)
2017-07-31;35.127;AAPL;Exponential Moving Average (EMA)
2017-08-01;35.069;AAPL;Exponential Moving Average (EMA)
2017-08-02;35.454;AAPL;Exponential Moving Average (EMA)
2017-08-03;35.674;AAPL;Exponential Moving Average (EMA)
2017-08-04;35.812;AAPL;Exponential Moving Average (EMA)
2017-08-07;35.968;AAPL;Exponential Moving Average (EMA)
2017-08-08;36.160;AAPL;Exponential Moving Average (EMA)
2017-08-09;36.345;AAPL;Exponential Moving Average (EMA)
2017-08-10;36.552;AAPL;Exponential Moving Average (EMA)
2017-08-11;36.580;AAPL;Exponential Moving Average (EMA)
2017-08-14;36.719;AAPL;Exponential Moving Average (EMA)
2017-08-15;36.890;AAPL;Exponential Moving Average (EMA)
2017-08-16;37.084;AAPL;Exponential Moving Average (EMA)
2017-08-17;37.183;AAPL;Exponential Moving Average (EMA)
2017-08-18;37.150;AAPL;Exponential Moving Average (EMA)
2017-08-21;37.108;AAPL;Exponential Moving Average (EMA)
2017-08-22;37.105;AAPL;Exponential Moving Average (EMA)
2017-08-23;37.138;AAPL;Exponential Moving Average (EMA)
2017-08-24;37.223;AAPL;Exponential Moving Average (EMA)
2017-08-25;37.259;AAPL;Exponential Moving Average (EMA)
2017-08-28;37.310;AAPL;Exponential Moving Average (EMA)
2017-08-29;37.349;AAPL;Exponential Moving Average (EMA)
2017-08-30;37.539;AAPL;Exponential Moving Average (EMA)
2017-08-31;37.688;AAPL;Exponential Moving Average (EMA)
2017-09-01;37.859;AAPL;Exponential Moving Average (EMA)
2017-09-05;37.955;AAPL;Exponential Moving Average (EMA)
2017-09-06;37.988;AAPL;Exponential Moving Average (EMA)
2017-09-07;37.989;AAPL;Exponential Moving Average (EMA)
2017-09-08;37.938;AAPL;Exponential Moving Average (EMA)
2017-09-11;37.880;AAPL;Exponential Moving Average (EMA)
2017-09-12;37.923;AAPL;Exponential Moving Average (EMA)
2017-09-13;37.841;AAPL;Exponential Moving Average (EMA)
2017-09-14;37.737;AAPL;Exponential Moving Average (EMA)
2017-09-15;37.630;AAPL;Exponential Moving Average (EMA)
2017-09-18;37.611;AAPL;Exponential Moving Average (EMA)
